block_time,transaction_signature,block_num,program_id,trade_type,wallet_address,token_address,is_buy,amount_in_sol,amount_in_token,change_in_sol,change_in_tokens,price_in_sol,virtual_sol_reserves,virtual_token_reserves,real_sol_reserves,real_token_reserves,fee_recipient,fee_basis_points,fee_amount,creator_address,creator_fee_basis_points,creator_fee_amount,ingested_at
1757890853,4ovdafbT7999ifpDVFq5Jp5sJcnkag4uWNK8AfLho2LEGSzrodzALLW7i3B2fjqVVzYi7sWJPjJFQN56PMnauQBx,366861953,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,CttPHd1SgLYkYtLpbukyUJEbXTwMrX43CPmFnG8DjNQr,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,1661640338,16907022811214,1661640338,-16907022811214,0.0000000983,55421806380,580818311652887,25421806380,300918311652887,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,15785584,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4984922,1757890871
1757890853,4YScKEmBJ9fLsxCeqn1CP16naEV9TpHJ512Gdo4Fgu8Lu1c3siPYrLrU65CpHxCQTu8PCvubHMkd5LTi2ja816Q9,366861953,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,BQo8EbkvjRwDa3tnDMRtrb4tzeX7W9YyhLiYC1RDegJU,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,977777777,10069422427441,-977777777,10069422427441,0.0000000971,56399584157,570748889225446,26399584157,290848889225446,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,9288889,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,2933334,1757890871
1757890853,z65ZqJP5jWSn9abbp8proV3gwe6JtZ4YNutVCXo4GiQhYo5zBAxhA8xRPN7Pah7H4DnmiDycsEx6TCgJXPdDiFx,366861954,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,Hf7AAN4czT3YH7NpevewNqXGKqwF9HDd1AvvGP3u7fcP,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,440956,4462396524,440956,-4462396524,0.0000000988,56399143201,570753351621970,26399143201,290853351621970,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,4190,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1323,1757890871
1757890853,3w7myaM2qajeHU1zfoKD5v9Z59Eb4GuifyhQMmUbK7z51ipt6xtf3v964kDNqQQvijEkHvufYK6vM36C9eBLU7hx,366861954,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,545L4D2JwDg8CEUTWvgSHw3g4oH5ionvgjGk1ew2bNPW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,36207409,366650530223,36207409,-366650530223,0.0000000988,56362935792,571120002152193,26362935792,291220002152193,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,343971,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,108623,1757890871
1757890852,3o8QFMubJYNpft4AcAUTUknmE3CMqfq2fsZDJFrJo87txxYrbGki8VSZHRr6TmdjsA4kN2At5akvFRgdDFaz3t98,366861949,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,2pUUZYtokRgDV2YzL6M5pjb1jyoHE367yU1sdQ7ac3ea,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1466666666,14843116406467,-1466666666,14843116406467,0.0000000988,57136094249,563391677912358,27136094249,283491677912358,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,13933334,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4400000,1757890865
1757890852,2EYkM7xZo9gcxVMejhUaKRSfoQ1xbxY3rPZsG7dc5gC3Wnt5UUEZPJR1qYTge9FJHSs5m4CbvqULNSHr5N2QnCzw,366861949,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,FGW5LBJLDvfFnAnR8jCqaCCv56EJzNbCJU4RV7YW6UsM,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,2108768201,20053425829018,-2108768201,20053425829018,0.0000001052,59244862450,543338252083340,29244862450,263438252083340,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,20033298,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,6326305,1757890865
1757890852,jUTQ8GTSo94v5PgeBFs1J2kRgpvWqpLfDMpTHtxN8J8UTosd7LrUnh8EN8WkxEESeUe6TeYgqPFJdz985JEUoZo,366861949,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,3wH5bhr4LeT2fVHwdnR5Gbq12iNXGm4VWQ2ESe9ndrmb,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,146666666,1341767271014,-146666666,1341767271014,0.0000001093,59391529116,541996484812326,29391529116,262096484812326,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,1393334,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,440000,1757890865
1757890852,3Bam7itDWZZ8DwEBYvb4vjjbQpYvmZKGxPTyZv9hKuS7rN6GeXiLPa9uWPitEioQRpKwxWTUVdZLdG1U8j1kdmVs,366861949,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9zVHCts9QqmKjczynjyCaczKvCAV7ouFKBp2VmMReZVN,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,46886222,428213341180,46886222,-428213341180,0.0000001095,59344642894,542424698153506,29344642894,262524698153506,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,445420,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,140659,1757890865
1757890852,4azaP9ejkgHsVrUTHKBygG2vAbdRnEpHZt9Bqs7hb1qQujKNA8xtmHYTYKdqURYjdqAvqJmrKTCme3XpCXunRdgS,366861949,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8K4QBa4Coeb8PbAxCLuNAF8mbhCgjk57hautUo6RAqG,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,39111111,357249771997,-39111111,357249771997,0.0000001095,59383754005,542067448381509,29383754005,262167448381509,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,371556,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,117334,1757890865
1757890852,wt2VjvHh6BbLiVoDgHASeZ4yduwSSwgmmFFJY4J5TfwDvSZQtnndMgapRH29UBPMUMhcqKuJG8MigigyFDXeqCf,366861949,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,G5XbLyf51sSdXChzhvECZjDds3AwpxcwL5JPJXFopvMc,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1999923132,17660936577988,-1999923132,17660936577988,0.0000001132,61383677137,524406511803521,31383677137,244506511803521,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,18999270,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,5999770,1757890865
1757890851,39Nj9oQNsr5YVpfP4CANwxa9CCTCLKo6nVrix1HeLJFbdH8xyGR9ugo7JJJwW7GHhTUiqd9vQRLCGcMBXDwA9d2t,366861947,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,545L4D2JwDg8CEUTWvgSHw3g4oH5ionvgjGk1ew2bNPW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,156444444,1629557912104,-156444444,1629557912104,0.0000000960,55669427583,578234794318825,25669427583,298334794318825,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,1486223,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,469334,1757890865
1757890850,65GpiWMV6mPnCyne98Kk7Nrjrhd9EYPRGysLmchS4J4LobYMxeCRgfJD7gtdZ5nY9jizLmgveiU5oReKstwNYjse,366861944,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7h4qGKdFQpAHV9ZvjzxSHorqwfQu8RtivDijWigEx9uh,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1562000469,21856171880286,-1562000469,21856171880286,0.0000000715,48751206551,660291350413459,18751206551,380391350413459,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,14839005,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4686002,1757890865
1757890850,XHLSHdCRyc4jvv6SzWtN44jTcY52yDZPtbrppwKXtFrmqPEbSLNQyQhFXmRgYToxfydXKaZ2qCdtjbNE2ve7tyJ,366861944,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7xZxDhbkRDcSgA84vbBToaW6vhi4dcmH5g5wXq1SSoL4,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1320123450,17408486962410,-1320123450,17408486962410,0.0000000758,50071330001,642882863451049,20071330001,362982863451049,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,12541173,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3960371,1757890865
1757890850,3n6KLnygxAtbkCC84XLFL81fuHUnZqN59xboFFPy6mkaXtk3xtQsEm4wfMftH1wsravx74kwnAyk9fmVi8jiLGpw,366861944,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,2NStcXHDn8oibRYR4dEoJsApb8xCpqYVFt5g5ZLtdzCU,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,2933333333,35577807950452,-2933333333,35577807950452,0.0000000824,53004663334,607305055500597,23004663334,327405055500597,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,27866667,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,8800000,1757890865
1757890850,xAk73w88sWCftDaWhfZjjD234YWngt7RjmYWNx265c7XbL79yu9bTUcHYCU7c519pKCPgAFqHhJ5wh5YBmUswZw,366861944,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,CttPHd1SgLYkYtLpbukyUJEbXTwMrX43CPmFnG8DjNQr,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1517876081,16907022811214,-1517876081,16907022811214,0.0000000898,54522539415,590398032689383,24522539415,310498032689383,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,14419823,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4553629,1757890865
1757890850,43po1RYPCxWypfxT6Zecro3yTsMWyd9bMeceZMp8mc1jkh7aoomyogQS54YaWE4WXh5o78dZnQ8dYoFcZkTZC4ki,366861945,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,696969Y6orZEjp4gZtwcCZS7TNVuhMVE6G5mFvdJ4mYq,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,990016522,10529218061930,-990016522,10529218061930,0.0000000940,55512555937,579868814627453,25512555937,299968814627453,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,9405157,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,2970050,1757890865
1757890850,3zE5q1dtg7LbX8fyXvjvu9XeNiWsWUhhMgeZmiCMKc4LPxiHFKprhGXKCpkTkVRicwmnVncERz5iUboQRAWBcuho,366861946,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,Hf7AAN4czT3YH7NpevewNqXGKqwF9HDd1AvvGP3u7fcP,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,427202,4462396524,-427202,4462396524,0.0000000957,55512983139,579864352230929,25512983139,299964352230929,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,4059,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1282,1757890865
1757890849,4m1vf481ULh6taZyiyGm818B2MzFoFti818vG1sv5u1MSU3mXdVd83oLVNaUCFAKmDRFCNodwM6fzbvP5YKMbiCu,366861942,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,545L4D2JwDg8CEUTWvgSHw3g4oH5ionvgjGk1ew2bNPW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,157806139,2273576773180,157806139,-2273576773180,0.0000000694,47189206082,682147522293745,17189206082,402247522293745,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,1499159,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,473419,1757890865
1757890848,4AbZuAMCixgDc8Bj5kuzbkHjBZxWFKG3r2myfwXaD1iE6QY2ek8UGcT2WxDw9NcRMsqbZNseXbQB1Jj8WAVKDTAR,366861940,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9zVHCts9QqmKjczynjyCaczKvCAV7ouFKBp2VmMReZVN,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,39384932,570951121573,39384932,-570951121573,0.0000000690,47102567777,683402233179736,17102567777,403502233179736,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,374157,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,118155,1757890861
1757890848,5xWY1mBHuXgLRkivETPVrGMJiHdrgEavvAuk7Ft4ucQRa5sYmPSM6yoRUyLC98ksbMNEWY3UxSr4tT7tW9vHshNw,366861941,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,D9o8GHUpeBKnx9DJY5AbLtKvhJB8hoJ8xk6tWTjzdubc,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,244444444,3528287659171,-244444444,3528287659171,0.0000000693,47347012221,679873945520565,17347012221,399973945520565,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,2322223,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,733334,1757890861
1757890847,2zzrg8psczKxfDt6gsv9ADvHSeFbTUFBR3YSnJ6NFTfmphJMbfjvpGFhzwQcJsNcyhUB4xv8gsRYMF6byP9GZZ5x,366861937,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,4UwK5AE6Djdf3MfwtPGE8pFYD47MhU9fiStDVmSHJVMB,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1481250000,22301463881336,-1481250000,22301463881336,0.0000000664,46985508265,685104858831343,16985508265,405204858831343,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,14071875,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4443750,1757890861
1757890847,3gboj3ZYF9H2EoJxFee2HjMzSWZDvDi6a43Z2RWZ6wvoBDnb4xxMmanqpoLmaQaajeSsM7Cz6P9ritKe5Einomc8,366861937,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,545L4D2JwDg8CEUTWvgSHw3g4oH5ionvgjGk1ew2bNPW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,156444444,2273576773180,-156444444,2273576773180,0.0000000688,47141952709,682831282058163,17141952709,402931282058163,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,1486223,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,469334,1757890861
1757890846,4tzfcGEMx9LMyLirTK3DTuRKemtit3zJzGiGtujZYMDvpN5t5vK72AyEjuvMoFmgW2u4J25t7ZAbUnwwNTG5JVbT,366861934,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,55AoTWkGSY8KxCf75thJ9ab7T11gsNSHN5xUDJCkTL1N,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,50000001,845377208958,-50000001,845377208958,0.0000000591,43658524466,737313053979213,13658524466,457413053979213,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,475001,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,150001,1757890858
1757890846,5UX1266ht9gpBXZ9Rq6tH6uJ6oJMZFY7xi9m2uabAAouHUmxaWJfd2Ps5ZWSYg9rjNgePUTaFJNZksPVHKEvD7VC,366861934,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,6Awk7KQB7fgryUxRSZ7uqc9FxRXXBwDwPJDZMUbNCGCf,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,49108910,828428299885,-49108910,828428299885,0.0000000593,43707633376,736484625679328,13707633376,456584625679328,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,466535,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,147327,1757890858
1757890846,2ncMS2bPupvESt5KSwENQUKnJQn4ftcjTergyjWMAj7RFVtgxrRF9oR4K8xkR8WQrjzPZzzULKtjAfkz2PXqu3pt,366861934,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,BoBo2S28s9E2gE2qMJPSMFUvdptpBCXaRhLg6UYR8teE,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1999904977,32224427764278,-1999904977,32224427764278,0.0000000621,45707538353,704260197915050,15707538353,424360197915050,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,18999098,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,5999715,1757890858
1757890846,5URZP8XaGHjHHiwnxyD47qiJx62i6ennsH22AcZTPoedbenWdijXCrVdPckrKTQ8ahVYMCUemFv4zCCys2ckhzge,366861934,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,2P9ps5ncKdgnxZ4tAQsS99kzrkjyRhdgimDHtMzUtCSe,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,150083624,2304915043067,-150083624,2304915043067,0.0000000651,45857621977,701955282871983,15857621977,422055282871983,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,1425795,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,450251,1757890858
1757890846,4t4WYhmnXX7ZFdB4ZAWqAJCzNcMCWzSCsmbnVpzqLpyKvDmRxBBwGLnLaHm4ybw1W6o513TuUNCpdtU82iYcNif9,366861934,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7eTvBYKUsoxaMYKUtaiDgfwfoXNKPCpX4BPX9HPcen3P,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,49108910,750919487066,-49108910,750919487066,0.0000000654,45906730887,701204363384917,15906730887,421304363384917,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,466535,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,147327,1757890858
1757890846,44kRBnnLK1rx26pVkQ8RPM7nSRTf1wqHpywUamNfJaMFYQCAQrUBbmf2zjedVPzVM5ZD7QnsRZqx8W1LR7YcbJ2E,366861934,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8CLkTAHZt1joF4Swh7YKjGAA8qge1T1SZdoWJJsoGgys,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,97777777,1490336618422,-97777777,1490336618422,0.0000000656,46004508664,699714026766495,16004508664,419814026766495,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,928889,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,293334,1757890858
1757890846,4HWoxN9KbyDe4uUjj8g8BPUPo5aZAVb3P15ZJs3rmCPECBCU9TWWQDkLghKouDkeYkEbiNScPwkLBe3aSxzwnkMr,366861935,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,ET77ymD7SPgj7Apo5vR7AUf9fVr1pEhztjxUfjRjx12t,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,500251155,7692307692307,500251155,-7692307692307,0.0000000650,45504257509,707406334458802,15504257509,427506334458802,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,4752386,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1500754,1757890858
1757890846,3gycLarR9ueaVpeejwLYSLDnenhDVhV9jqiU4UsBe4cjT9Wr35EkYcxe4wAsgV7C2YeYpF6ArdjqUEGDhZK7ZECK,366861936,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8xFvvMZRi15ZityTWu1M9gvBsqBahyYsvnyBYAti1tN1,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,756,11746123,-756,11746123,0.0000000643,45504258265,707406322712679,15504258265,427506322712679,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,8,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3,1757890860
1757890845,DboM5D2mPQ4XNRZDemZ83VhgDsBDkqv2TrVxWqBX2Arv8zN21PzYQAhFPyUoWmcUPbTJza6n7oYQGXkyw3smVBM,366861932,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,Guap9BS57SaFD7q9pQgF46gv3Tb1wNjDYVB2WFPGf1EB,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,244444444,4929716322782,-244444444,4929716322782,0.0000000496,40074508918,803253760903462,10074508918,523353760903462,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,2322223,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,733334,1757890858
1757890845,5Z1DZGZ1dWtZHaNbmQTHNANQ8pDwnmMA2qaZf31dkus2seqc5tqmDSyPSwThbqiHm1EyByDsoaAMGj4Zydt7vFoV,366861932,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,nya666pQkP3PzWxi7JngU3rRMHuc7zbLK8c8wxQ4qpT,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,390000000,7741820551614,-390000000,7741820551614,0.0000000504,40464508918,795511940351848,10464508918,515611940351848,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,3705000,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1170000,1757890858
1757890845,2Ae7SAkMa3FoqbgMQAbYVDBzhebWDhRtSFGn3A3KbBow9pLiDwsSBdK92Ft3z3RyjKr81cogjKKfv67cxwNTt9vh,366861932,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,BdfKXFwyt4Bd6DR22pMmiHqz2QLd6Rp6mybxH8gGH3xP,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,702,13790663,-702,13790663,0.0000000509,40464509620,795511926561185,10464509620,515611926561185,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,7,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3,1757890858
1757890845,5npFZSScnGLszho346ebXSwcSbvRvHeDWCsYFN436q7rNBqYgHmGHMwNTt34WBgtSjb7jXpSdp4gnMxUJQ7ixwwL,366861933,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,BBBByrLHua2oYFKviRze4N9n7ay7FcXqy2NzQXfXYEMm,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,210681512,4120439277163,-210681512,4120439277163,0.0000000511,40675191132,791391487284022,10675191132,511491487284022,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,2001475,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,632045,1757890858
1757890845,4dSoJuWCZ3hwG1fX3XgHi3KN22FseWMw9fY4fpUcmrPbqcyi9SQ2jd5UHX6ZHW5r5LJmge31QdqU4q7L52kgDrSF,366861933,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,2933333333,53233056095851,-2933333333,53233056095851,0.0000000551,43608524465,738158431188171,13608524465,458258431188171,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,27866667,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,8800000,1757890858
1757890844,5zf318Jao5EazrdBWkTe3fb3BRBVM6E27Rw4Qrrz4LZMbs4HGbJHGWmGuHPM1q4Lcr9VyWT3rDCaLvwLYE2Fr6Bm,366861930,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,ET77ymD7SPgj7Apo5vR7AUf9fVr1pEhztjxUfjRjx12t,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,281948947,7692307692307,-281948947,7692307692307,0.0000000367,34490525114,933299794566809,4490525114,653399794566809,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,2678515,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,845847,1757890855
1757890844,Mfar1FuGQFwnM1QdAcgrRYVqphWHUk4GjwVyZPsvFyHZxqTNDYrKe7P3GXvkg1LajbrAiWcHJWPRKwsgqkZQHbU,366861930,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,2YfUdcPn5c8AkvKDgiXyk6wgkdJcJtG4p65HMvwnUyGV,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,4937500000,116875438786239,-4937500000,116875438786239,0.0000000422,39428025114,816424355780570,9428025114,536524355780570,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,46906250,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,14812500,1757890855
